Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
15-May-20,EQ,"3,746.00","3,778.90","3,717.05","3,732.00","3,730.00","3,735.10","3,752.45","4,132.20","2,351.20",899387,"3,37,49,05,078.20",72346
14-May-20,EQ,"3,790.00","3,819.95","3,718.60","3,779.60","3,732.05","3,732.00","3,764.85","4,132.20","2,351.20",897141,"3,37,75,99,247.95",59431
13-May-20,EQ,"3,849.00","3,849.00","3,735.10","3,773.40","3,785.55","3,779.60","3,779.41","4,132.20","2,351.20",878436,"3,31,99,67,777.30",58314
12-May-20,EQ,"3,863.20","3,909.60","3,759.15","3,862.00","3,785.00","3,773.40","3,803.85","4,132.20","2,351.20",1078501,"4,10,24,50,731.65",75735
11-May-20,EQ,"3,977.80","3,977.80","3,848.05","3,984.00","3,866.00","3,862.00","3,888.11","4,132.20","2,351.20",1194988,"4,64,62,39,571.65",82622
08-May-20,EQ,"3,900.10","4,132.20","3,900.10","3,837.65","3,978.00","3,984.00","3,995.52","4,132.20","2,351.20",2003475,"8,00,49,16,891.45",126008
07-May-20,EQ,"3,908.90","3,936.55","3,818.55","3,852.50","3,825.00","3,837.65","3,889.66","4,094.30","2,351.20",916303,"3,56,41,10,292.25",55074
06-May-20,EQ,"3,851.00","3,880.00","3,805.05","3,833.90","3,835.00","3,852.50","3,843.50","4,094.30","2,351.20",955938,"3,67,41,44,340.10",80211
05-May-20,EQ,"3,980.00","3,986.35","3,806.00","3,939.00","3,837.00","3,833.90","3,883.68","4,094.30","2,351.20",795735,"3,09,03,81,348.40",54333
04-May-20,EQ,"3,850.00","4,006.00","3,848.20","3,936.30","3,920.00","3,939.00","3,956.37","4,094.30","2,351.20",1415492,"5,60,02,06,981.70",108637
30-Apr-20,EQ,"3,933.10","4,093.75","3,895.05","3,880.70","3,931.00","3,936.30","3,971.25","4,094.30","2,351.20",2178034,"8,64,95,27,322.85",155606
29-Apr-20,EQ,"3,949.75","3,970.00","3,872.55","3,949.75","3,882.00","3,880.70","3,898.07","4,094.30","2,351.20",1039646,"4,05,26,17,789.60",74163
28-Apr-20,EQ,"4,030.00","4,036.20","3,892.05","3,980.30","3,943.60","3,949.75","3,940.58","4,094.30","2,351.20",861168,"3,39,34,97,740.70",63912
27-Apr-20,EQ,"4,002.80","4,065.10","3,955.05","4,002.80","3,979.00","3,980.30","3,994.42","4,094.30","2,351.20",1124910,"4,49,33,61,969.55",86091
24-Apr-20,EQ,"4,010.00","4,049.60","3,970.10","4,027.10","4,000.00","4,002.80","4,005.08","4,094.30","2,351.20",1266284,"5,07,15,64,567.60",79023
23-Apr-20,EQ,"4,031.00","4,086.00","4,009.25","4,056.80","4,030.00","4,027.10","4,053.61","4,094.30","2,351.20",1025657,"4,15,76,17,240.00",63488
22-Apr-20,EQ,"3,989.95","4,094.30","3,961.25","4,016.40","4,046.25","4,056.80","4,051.83","4,094.30","2,351.20",1783452,"7,22,62,51,090.80",128246
21-Apr-20,EQ,"3,835.00","4,047.80","3,822.05","3,844.75","4,013.00","4,016.40","3,984.59","4,047.80","2,351.20",2847875,"11,34,76,08,695.30",181920
20-Apr-20,EQ,"3,923.55","3,924.95","3,810.30","3,929.55","3,840.00","3,844.75","3,864.09","3,997.90","2,351.20",1498802,"5,79,15,07,867.70",127048
17-Apr-20,EQ,"3,970.00","3,997.90","3,823.60","3,860.65","3,940.00","3,929.55","3,912.23","3,997.90","2,351.20",1814922,"7,10,03,92,950.45",157976
16-Apr-20,EQ,"3,806.40","3,890.00","3,780.00","3,807.60","3,848.95","3,860.65","3,846.70","3,893.60","2,351.20",1465944,"5,63,90,46,718.00",104152
15-Apr-20,EQ,"3,825.00","3,893.60","3,776.00","3,746.60","3,805.40","3,807.60","3,843.63","3,893.60","2,351.20",1725113,"6,63,06,97,143.10",123319
13-Apr-20,EQ,"3,694.00","3,856.00","3,607.20","3,621.55","3,759.90","3,746.60","3,777.99","3,856.00","2,351.20",2322394,"8,77,39,77,776.70",151314
09-Apr-20,EQ,"3,740.00","3,810.00","3,593.20","3,683.00","3,603.50","3,621.55","3,711.74","3,810.00","2,351.20",1960953,"7,27,85,50,454.10",124240
08-Apr-20,EQ,"3,525.00","3,765.00","3,471.00","3,583.20","3,697.80","3,683.00","3,674.62","3,765.00","2,351.20",2522297,"9,26,84,83,049.65",178903
07-Apr-20,EQ,"3,250.00","3,615.60","3,210.00","3,146.80","3,599.95","3,583.20","3,476.74","3,615.60","2,351.20",2367583,"8,23,14,77,428.40",141819
03-Apr-20,EQ,"3,085.00","3,218.85","3,025.10","3,095.00","3,146.85","3,146.80","3,143.89","3,364.95","2,351.20",1173674,"3,68,99,04,631.75",95189
01-Apr-20,EQ,"3,119.95","3,144.00","3,066.00","3,120.75","3,102.00","3,095.00","3,097.23","3,364.95","2,351.20",711048,"2,20,22,79,586.80",67620
31-Mar-20,EQ,"3,050.00","3,152.00","3,032.05","2,994.25","3,119.00","3,120.75","3,105.31","3,364.95","2,351.20",1002756,"3,11,38,63,624.50",84109
30-Mar-20,EQ,"2,879.60","3,050.00","2,811.00","2,916.50","2,990.10","2,994.25","2,988.10","3,364.95","2,351.20",1150459,"3,43,76,85,351.30",74922
27-Mar-20,EQ,"2,952.80","3,046.95","2,846.10","2,948.55","2,917.50","2,916.50","2,931.59","3,364.95","2,351.20",801588,"2,34,99,23,712.35",75582
26-Mar-20,EQ,"2,975.20","3,066.55","2,879.25","2,922.00","2,940.00","2,948.55","2,969.21","3,364.95","2,351.20",638995,"1,89,73,12,727.45",64439
25-Mar-20,EQ,"2,827.25","2,948.90","2,795.70","2,857.95","2,917.00","2,922.00","2,868.20","3,364.95","2,351.20",819410,"2,35,02,30,713.40",77692
24-Mar-20,EQ,"2,850.00","2,960.00","2,801.10","2,768.40","2,880.00","2,857.95","2,870.76","3,364.95","2,351.20",1068118,"3,06,63,09,043.25",92301
23-Mar-20,EQ,"2,680.25","3,047.00","2,680.25","2,897.25","2,775.00","2,768.40","2,796.88","3,364.95","2,351.20",963236,"2,69,40,50,906.80",59218
20-Mar-20,EQ,"2,641.00","2,949.00","2,641.00","2,623.95","2,879.80","2,897.25","2,826.55","3,364.95","2,351.20",1554571,"4,39,40,71,901.85",117736
19-Mar-20,EQ,"2,608.00","2,679.90","2,495.05","2,668.45","2,619.75","2,623.95","2,597.10","3,364.95","2,351.20",967602,"2,51,29,60,393.70",102422
18-Mar-20,EQ,"2,801.80","2,801.80","2,621.05","2,781.20","2,680.90","2,668.45","2,686.27","3,364.95","2,351.20",873524,"2,34,65,20,267.40",75729
17-Mar-20,EQ,"2,830.00","2,904.00","2,757.75","2,826.95","2,765.00","2,781.20","2,848.44","3,364.95","2,351.20",936854,"2,66,85,76,370.30",57661
16-Mar-20,EQ,"2,790.00","2,980.95","2,760.00","2,885.10","2,825.00","2,826.95","2,868.77","3,364.95","2,351.20",943080,"2,70,54,77,392.55",69102
13-Mar-20,EQ,"2,729.95","3,135.40","2,610.00","2,850.40","2,920.00","2,885.10","2,885.51","3,364.95","2,351.20",986034,"2,84,52,07,377.90",83997
12-Mar-20,EQ,"2,948.00","2,982.50","2,803.55","3,000.60","2,882.00","2,850.40","2,886.92","3,364.95","2,351.20",778179,"2,24,65,39,307.70",59263
11-Mar-20,EQ,"3,070.00","3,083.90","2,983.00","3,061.25","3,005.90","3,000.60","3,030.13","3,364.95","2,351.20",1169141,"3,54,26,52,807.90",69892
09-Mar-20,EQ,"3,158.75","3,189.00","3,026.05","3,170.95","3,063.00","3,061.25","3,088.95","3,364.95","2,351.20",998533,"3,08,44,18,734.60",81225
06-Mar-20,EQ,"3,085.20","3,206.45","3,085.20","3,184.45","3,157.00","3,170.95","3,166.49","3,364.95","2,351.20",1125892,"3,56,51,22,208.40",81919
05-Mar-20,EQ,"3,171.00","3,231.95","3,166.20","3,171.35","3,172.90","3,184.45","3,203.53","3,364.95","2,351.20",1045742,"3,35,00,69,487.00",61143
04-Mar-20,EQ,"3,065.00","3,186.75","3,036.00","3,043.70","3,169.75","3,171.35","3,128.01","3,364.95","2,351.20",1832722,"5,73,27,71,377.85",92804
03-Mar-20,EQ,"2,940.00","3,078.00","2,931.25","2,905.55","3,065.00","3,043.70","3,008.68","3,364.95","2,351.20",1056080,"3,17,74,09,055.65",69684
02-Mar-20,EQ,"2,961.00","2,997.25","2,876.00","2,927.10","2,894.50","2,905.55","2,949.45","3,364.95","2,351.20",888866,"2,62,16,69,757.75",53996
28-Feb-20,EQ,"3,030.00","3,088.50","2,905.25","3,067.05","2,920.00","2,927.10","3,010.32","3,364.95","2,351.20",1659956,"4,99,70,05,699.50",86934
27-Feb-20,EQ,"3,094.00","3,094.00","3,029.10","3,075.35","3,064.00","3,067.05","3,060.97","3,364.95","2,351.20",935416,"2,86,32,79,357.70",60580
26-Feb-20,EQ,"3,097.00","3,115.50","3,060.30","3,086.90","3,066.00","3,075.35","3,087.53","3,364.95","2,351.20",762169,"2,35,32,19,303.90",49957
25-Feb-20,EQ,"3,182.00","3,182.30","3,056.35","3,176.30","3,091.50","3,086.90","3,104.66","3,364.95","2,351.20",1001027,"3,10,78,53,039.70",57389
24-Feb-20,EQ,"3,257.00","3,257.00","3,166.35","3,255.30","3,175.00","3,176.30","3,207.71","3,364.95","2,351.20",628617,"2,01,64,22,295.50",40963
20-Feb-20,EQ,"3,289.30","3,364.95","3,240.05","3,278.15","3,257.00","3,255.30","3,311.31","3,364.95","2,351.20",924466,"3,06,11,97,918.65",78087
19-Feb-20,EQ,"3,258.00","3,298.80","3,258.00","3,251.35","3,289.30","3,278.15","3,281.81","3,342.05","2,351.20",301821,"99,05,20,047.55",20211
18-Feb-20,EQ,"3,288.00","3,288.00","3,233.25","3,295.55","3,253.00","3,251.35","3,251.28","3,342.05","2,351.20",697366,"2,26,73,30,211.60",24980
17-Feb-20,EQ,"3,325.80","3,342.05","3,287.20","3,304.30","3,290.00","3,295.55","3,315.96","3,342.05","2,351.20",640661,"2,12,44,05,075.30",45499
14-Feb-20,EQ,"3,305.20","3,333.00","3,277.00","3,324.60","3,302.30","3,304.30","3,303.26","3,336.90","1,872.95",706686,"2,33,43,68,353.85",40510
13-Feb-20,EQ,"3,222.75","3,336.90","3,197.10","3,195.70","3,322.00","3,324.60","3,280.80","3,336.90","1,872.95",1716864,"5,63,26,86,873.65",73213
12-Feb-20,EQ,"3,172.15","3,213.60","3,164.05","3,191.20","3,201.25","3,195.70","3,188.17","3,277.60","1,872.95",568633,"1,81,28,98,773.55",53036
11-Feb-20,EQ,"3,159.90","3,205.95","3,135.00","3,149.10","3,185.40","3,191.20","3,182.67","3,277.60","1,872.95",612104,"1,94,81,23,437.55",31726
10-Feb-20,EQ,"3,166.45","3,173.25","3,113.00","3,166.70","3,161.00","3,149.10","3,142.88","3,277.60","1,872.95",295595,"92,90,19,929.30",19929
07-Feb-20,EQ,"3,159.85","3,185.00","3,137.00","3,158.95","3,166.70","3,166.70","3,168.41","3,277.60","1,872.95",535233,"1,69,58,35,662.40",36690
06-Feb-20,EQ,"3,167.60","3,176.80","3,136.60","3,133.35","3,165.00","3,158.95","3,157.35","3,277.60","1,872.95",492532,"1,55,50,98,119.35",32435
05-Feb-20,EQ,"3,235.00","3,250.00","3,121.70","3,241.85","3,142.00","3,133.35","3,164.69","3,277.60","1,872.95",956229,"3,02,61,70,988.30",71527
04-Feb-20,EQ,"3,154.00","3,277.60","3,152.05","3,144.15","3,232.10","3,241.85","3,224.55","3,277.60","1,872.95",1029957,"3,32,11,46,789.90",69865
03-Feb-20,EQ,"3,124.00","3,173.00","3,117.15","3,123.05","3,142.00","3,144.15","3,148.21","3,249.95","1,872.95",515242,"1,62,20,87,521.50",38130
01-Feb-20,EQ,"3,114.50","3,140.00","3,096.85","3,114.50","3,117.90","3,123.05","3,123.10","3,249.95","1,872.95",180245,"56,29,23,953.45",11165
31-Jan-20,EQ,"3,155.25","3,191.85","3,102.10","3,154.85","3,110.00","3,114.50","3,145.55","3,249.95","1,872.95",668235,"2,10,19,69,552.25",44460
30-Jan-20,EQ,"3,152.30","3,170.00","3,118.55","3,148.25","3,154.00","3,154.85","3,145.50","3,249.95","1,872.95",673260,"2,11,77,38,301.35",47764
29-Jan-20,EQ,"3,189.15","3,201.85","3,099.20","3,189.15","3,145.15","3,148.25","3,158.74","3,249.95","1,872.95",1389203,"4,38,81,32,486.15",75148
28-Jan-20,EQ,"3,190.00","3,249.95","3,157.75","3,188.75","3,183.00","3,189.15","3,213.02","3,249.95","1,872.95",2302269,"7,39,72,34,078.95",114855
27-Jan-20,EQ,"3,029.00","3,209.00","2,997.50","3,031.40","3,200.00","3,188.75","3,140.57","3,209.00","1,872.95",4139808,"13,00,13,45,927.60",193880
24-Jan-20,EQ,"3,044.00","3,047.05","3,025.20","3,038.15","3,029.45","3,031.40","3,036.05","3,105.05","1,872.95",272729,"82,80,19,253.75",19235
23-Jan-20,EQ,"3,055.30","3,078.70","3,024.00","3,062.05","3,032.10","3,038.15","3,048.34","3,105.05","1,872.95",426168,"1,29,91,03,525.10",34732
22-Jan-20,EQ,"3,060.55","3,105.05","3,047.40","3,060.45","3,055.55","3,062.05","3,082.31","3,105.05","1,872.95",559798,"1,72,54,73,688.15",37334
21-Jan-20,EQ,"3,055.55","3,079.80","3,035.85","3,059.60","3,052.00","3,060.45","3,061.54","3,080.00","1,872.95",570786,"1,74,74,85,350.45",26841
20-Jan-20,EQ,"3,043.00","3,080.00","3,032.05","3,034.35","3,062.20","3,059.60","3,058.92","3,080.00","1,872.95",874713,"2,67,56,75,040.70",52713
17-Jan-20,EQ,"2,944.40","3,049.00","2,940.00","2,937.45","3,026.80","3,034.35","3,003.67","3,049.00","1,872.95",1117117,"3,35,54,52,631.95",61079
16-Jan-20,EQ,"2,928.00","2,951.50","2,921.65","2,918.65","2,942.00","2,937.45","2,938.96","3,008.00","1,872.95",383462,"1,12,69,79,707.05",29472
15-Jan-20,EQ,"2,946.15","2,946.50","2,900.00","2,947.80","2,914.40","2,918.65","2,915.13","3,008.00","1,872.95",384867,"1,12,19,38,114.00",33128
14-Jan-20,EQ,"2,954.80","2,968.80","2,932.00","2,954.70","2,950.00","2,947.80","2,946.17","3,008.00","1,872.95",357170,"1,05,22,84,973.55",33063
13-Jan-20,EQ,"2,932.90","2,966.50","2,915.70","2,933.00","2,954.90","2,954.70","2,952.69","3,008.00","1,872.95",441864,"1,30,46,88,827.35",24760
10-Jan-20,EQ,"2,930.00","3,008.00","2,925.15","2,920.50","2,936.60","2,933.00","2,961.69","3,008.00","1,872.95",1127147,"3,33,82,57,645.25",57640
09-Jan-20,EQ,"2,911.60","2,936.60","2,901.00","2,897.25","2,915.00","2,920.50","2,921.30","2,991.95","1,872.95",375496,"1,09,69,36,208.65",29664
08-Jan-20,EQ,"2,875.00","2,905.00","2,866.00","2,884.20","2,900.00","2,897.25","2,893.97","2,991.95","1,872.95",279023,"80,74,84,901.70",21788
07-Jan-20,EQ,"2,890.00","2,910.00","2,871.05","2,878.85","2,880.00","2,884.20","2,895.86","2,991.95","1,872.95",357635,"1,03,56,59,543.05",21604
06-Jan-20,EQ,"2,871.00","2,897.80","2,854.20","2,883.90","2,885.00","2,878.85","2,873.70","2,991.95","1,872.95",357737,"1,02,80,29,556.20",22787
03-Jan-20,EQ,"2,864.90","2,897.00","2,852.05","2,864.90","2,887.00","2,883.90","2,881.03","2,991.95","1,872.95",344678,"99,30,28,914.95",23970
02-Jan-20,EQ,"2,883.80","2,892.40","2,860.20","2,879.40","2,869.00","2,864.90","2,870.42","2,991.95","1,872.95",298831,"85,77,69,058.75",19727
01-Jan-20,EQ,"2,880.00","2,888.50","2,860.20","2,874.55","2,885.00","2,879.40","2,875.64","2,991.95","1,872.95",154779,"44,50,88,027.95",7138
31-Dec-19,EQ,"2,890.00","2,914.85","2,864.05","2,888.85","2,869.55","2,874.55","2,894.72","2,991.95","1,872.95",303238,"87,77,89,994.50",12321
30-Dec-19,EQ,"2,882.30","2,928.00","2,875.00","2,897.60","2,882.10","2,888.85","2,903.43","2,991.95","1,872.95",379879,"1,10,29,50,271.60",21820
27-Dec-19,EQ,"2,875.00","2,905.00","2,861.60","2,865.60","2,886.50","2,897.60","2,884.16","2,991.95","1,872.95",373653,"1,07,76,74,869.40",22877
26-Dec-19,EQ,"2,896.55","2,914.75","2,860.00","2,895.95","2,870.00","2,865.60","2,873.95","2,991.95","1,872.95",256960,"73,84,90,657.75",13378
24-Dec-19,EQ,"2,918.90","2,918.90","2,886.05","2,908.40","2,888.00","2,895.95","2,899.96","2,991.95","1,872.95",217843,"63,17,35,875.80",14589
23-Dec-19,EQ,"2,867.60","2,918.00","2,867.60","2,863.35","2,905.00","2,908.40","2,899.78","2,991.95","1,872.95",392235,"1,13,73,96,933.35",22174
20-Dec-19,EQ,"2,865.30","2,881.25","2,855.75","2,869.55","2,862.50","2,863.35","2,866.74","2,991.95","1,872.95",351321,"1,00,71,45,845.20",27247
19-Dec-19,EQ,"2,874.00","2,892.35","2,841.05","2,873.45","2,865.00","2,869.55","2,860.93","2,991.95","1,872.95",398275,"1,13,94,35,829.10",24710
18-Dec-19,EQ,"2,840.00","2,876.25","2,827.00","2,826.90","2,873.55","2,873.45","2,860.16","2,991.95","1,872.95",531232,"1,51,94,10,928.30",30709
17-Dec-19,EQ,"2,828.00","2,845.00","2,811.00","2,816.35","2,834.00","2,826.90","2,825.04","2,991.95","1,872.95",367110,"1,03,70,99,938.90",26734
16-Dec-19,EQ,"2,835.00","2,849.95","2,796.40","2,821.50","2,816.70","2,816.35","2,823.60","2,991.95","1,872.95",460389,"1,29,99,56,450.25",31320
13-Dec-19,EQ,"2,865.10","2,865.65","2,773.00","2,905.65","2,825.05","2,821.50","2,810.02","2,991.95","1,872.95",1368418,"3,84,52,86,194.35",82862
12-Dec-19,EQ,"2,900.00","2,918.80","2,890.00","2,887.80","2,905.00","2,905.65","2,907.18","2,991.95","1,872.95",403810,"1,17,39,49,376.40",32774
11-Dec-19,EQ,"2,900.00","2,915.80","2,875.00","2,897.50","2,886.00","2,887.80","2,895.50","2,991.95","1,872.95",406528,"1,17,71,03,351.55",29695
10-Dec-19,EQ,"2,908.75","2,908.75","2,877.50","2,908.75","2,892.65","2,897.50","2,893.46","2,991.95","1,872.95",348517,"1,00,84,18,420.20",23073
09-Dec-19,EQ,"2,899.00","2,942.00","2,891.90","2,890.80","2,911.00","2,908.75","2,921.73","2,991.95","1,872.95",529357,"1,54,66,39,168.30",31519
06-Dec-19,EQ,"2,887.70","2,949.00","2,871.65","2,871.60","2,881.00","2,890.80","2,919.66","2,991.95","1,872.95",988519,"2,88,61,37,558.10",55397
05-Dec-19,EQ,"2,879.80","2,880.00","2,849.10","2,877.85","2,870.00","2,871.60","2,864.17","2,991.95","1,872.95",433761,"1,24,23,64,113.15",28372
04-Dec-19,EQ,"2,860.00","2,885.90","2,858.20","2,858.35","2,880.25","2,877.85","2,878.19","2,991.95","1,872.95",476162,"1,37,04,86,643.45",39319
03-Dec-19,EQ,"2,879.00","2,887.35","2,851.65","2,871.70","2,856.00","2,858.35","2,861.50","2,991.95","1,872.95",381336,"1,09,11,93,722.20",18923
02-Dec-19,EQ,"2,918.00","2,918.00","2,852.00","2,913.85","2,872.10","2,871.70","2,869.68","2,991.95","1,872.95",598055,"1,71,62,27,760.00",36322
29-Nov-19,EQ,"2,974.70","2,974.70","2,895.30","2,976.75","2,905.85","2,913.85","2,918.58","2,991.95","1,872.95",560413,"1,63,56,12,790.00",42668
28-Nov-19,EQ,"2,968.10","2,982.60","2,943.05","2,972.00","2,970.00","2,976.75","2,961.27","2,991.95","1,872.95",256436,"75,93,75,501.70",13840
27-Nov-19,EQ,"2,960.00","2,991.95","2,942.30","2,965.85","2,959.05","2,972.00","2,969.96","2,991.95","1,872.95",558515,"1,65,87,64,624.40",36072
26-Nov-19,EQ,"2,920.25","2,975.00","2,907.15","2,920.65","2,975.00","2,965.85","2,956.91","2,975.00","1,872.95",1056168,"3,12,29,95,218.55",64941
25-Nov-19,EQ,"2,860.00","2,936.00","2,850.05","2,871.25","2,929.00","2,920.65","2,891.59","2,964.00","1,872.95",468795,"1,35,55,63,035.80",24299
22-Nov-19,EQ,"2,855.00","2,904.75","2,843.00","2,879.25","2,858.05","2,871.25","2,866.91","2,964.00","1,872.95",549551,"1,57,55,12,628.55",31645
21-Nov-19,EQ,"2,828.00","2,890.00","2,810.20","2,838.65","2,879.15","2,879.25","2,865.50","2,964.00","1,872.95",958939,"2,74,78,40,515.60",53099
20-Nov-19,EQ,"2,746.35","2,863.95","2,745.00","2,743.00","2,828.00","2,838.65","2,825.56","2,964.00","1,872.95",997976,"2,81,98,38,070.25",49514
19-Nov-19,EQ,"2,741.00","2,760.45","2,724.50","2,737.00","2,751.00","2,743.00","2,736.58","2,964.00","1,872.95",476925,"1,30,51,41,407.90",17780
18-Nov-19,EQ,"2,733.00","2,759.00","2,732.00","2,730.80","2,735.65","2,737.00","2,745.61","2,964.00","1,872.95",422773,"1,16,07,68,677.80",21928
15-Nov-19,EQ,"2,748.00","2,748.00","2,712.30","2,734.05","2,728.00","2,730.80","2,730.86","2,964.00","1,872.95",378845,"1,03,45,72,452.50",19828
14-Nov-19,EQ,"2,775.00","2,777.35","2,724.95","2,763.15","2,730.55","2,734.05","2,744.35","2,964.00","1,872.95",648568,"1,77,98,99,816.95",36432
13-Nov-19,EQ,"2,820.00","2,823.85","2,755.00","2,815.75","2,758.00","2,763.15","2,777.09","2,964.00","1,872.95",456683,"1,26,82,50,359.30",27435
11-Nov-19,EQ,"2,812.35","2,827.35","2,795.00","2,822.10","2,812.85","2,815.75","2,814.81","2,964.00","1,872.95",306664,"86,31,99,452.85",15465
08-Nov-19,EQ,"2,860.00","2,860.00","2,812.30","2,871.05","2,812.35","2,822.10","2,842.59","2,964.00","1,872.95",318986,"90,67,45,290.35",19013
07-Nov-19,EQ,"2,862.00","2,883.20","2,829.00","2,862.70","2,877.75","2,871.05","2,850.77","2,964.00","1,872.95",441155,"1,25,76,30,945.65",24282
06-Nov-19,EQ,"2,820.10","2,880.00","2,820.10","2,815.70","2,860.45","2,862.70","2,861.47","2,964.00","1,872.95",900469,"2,57,66,63,551.30",41982
05-Nov-19,EQ,"2,793.80","2,849.50","2,792.00","2,797.80","2,809.95","2,815.70","2,824.19","2,964.00","1,872.95",843662,"2,38,26,59,809.45",58850
04-Nov-19,EQ,"2,765.25","2,810.00","2,748.55","2,756.60","2,802.00","2,797.80","2,779.44","2,964.00","1,872.95",808849,"2,24,81,43,228.65",53726
01-Nov-19,EQ,"2,784.00","2,829.15","2,735.85","2,783.20","2,750.00","2,756.60","2,776.85","2,964.00","1,872.95",3000855,"8,33,29,13,132.50",121774
31-Oct-19,EQ,"2,779.90","2,814.90","2,770.10","2,759.90","2,788.00","2,783.20","2,790.88","2,964.00","1,872.95",720238,"2,01,00,94,871.95",35177
30-Oct-19,EQ,"2,829.00","2,829.00","2,741.55","2,802.50","2,750.00","2,759.90","2,768.05","2,964.00","1,872.95",593147,"1,64,18,59,032.15",36073
29-Oct-19,EQ,"2,775.00","2,820.00","2,753.45","2,785.60","2,794.00","2,802.50","2,783.41","2,964.00","1,872.95",533768,"1,48,56,93,616.25",32246
27-Oct-19,EQ,"2,779.00","2,793.00","2,775.00","2,794.95","2,782.00","2,785.60","2,785.00","2,964.00","1,872.95",22603,"6,29,49,356.90",1510
25-Oct-19,EQ,"2,824.00","2,824.00","2,779.95","2,825.30","2,792.00","2,794.95","2,795.64","2,964.00","1,872.95",500795,"1,40,00,42,333.35",32150
24-Oct-19,EQ,"2,839.75","2,849.95","2,770.00","2,826.70","2,826.00","2,825.30","2,808.79","2,964.00","1,872.95",602632,"1,69,26,68,746.60",50146
23-Oct-19,EQ,"2,806.80","2,841.95","2,755.05","2,810.75","2,818.95","2,826.70","2,814.89","2,964.00","1,872.95",979592,"2,75,74,39,768.55",54877
22-Oct-19,EQ,"2,722.25","2,820.70","2,710.85","2,724.85","2,819.90","2,810.75","2,784.59","2,964.00","1,872.95",699344,"1,94,73,83,980.00",44810
18-Oct-19,EQ,"2,720.00","2,744.95","2,710.05","2,727.40","2,722.00","2,724.85","2,724.39","2,964.00","1,872.95",289279,"78,81,09,039.35",19230
17-Oct-19,EQ,"2,711.00","2,734.00","2,699.00","2,701.45","2,726.00","2,727.40","2,718.57","2,964.00","1,872.95",305014,"82,92,00,548.10",31019
16-Oct-19,EQ,"2,711.00","2,728.40","2,687.00","2,684.65","2,704.00","2,701.45","2,704.81","2,964.00","1,872.95",327837,"88,67,36,319.00",20694
15-Oct-19,EQ,"2,662.00","2,696.90","2,654.55","2,651.90","2,683.00","2,684.65","2,682.75","2,964.00","1,872.95",342159,"91,79,26,711.25",21776
14-Oct-19,EQ,"2,652.00","2,682.60","2,621.00","2,651.40","2,650.00","2,651.90","2,663.47","2,964.00","1,872.95",301437,"80,28,67,079.00",13464
11-Oct-19,EQ,"2,645.00","2,659.00","2,607.00","2,633.50","2,651.40","2,651.40","2,634.23","2,964.00","1,872.95",546907,"1,44,06,79,229.75",38505
10-Oct-19,EQ,"2,626.15","2,666.90","2,612.05","2,663.40","2,648.00","2,633.50","2,636.26","2,964.00","1,872.95",288141,"75,96,14,319.70",17777
09-Oct-19,EQ,"2,624.75","2,676.00","2,600.30","2,616.45","2,656.20","2,663.40","2,638.82","2,964.00","1,872.95",466444,"1,23,08,62,443.60",28809
07-Oct-19,EQ,"2,630.00","2,645.00","2,576.25","2,617.70","2,624.00","2,616.45","2,607.11","2,964.00","1,872.95",519253,"1,35,37,52,229.90",33981
04-Oct-19,EQ,"2,687.00","2,699.00","2,611.35","2,677.15","2,613.05","2,617.70","2,646.75","2,964.00","1,872.95",444204,"1,17,56,97,362.65",27822
03-Oct-19,EQ,"2,679.80","2,684.45","2,636.00","2,689.35","2,677.00","2,677.15","2,665.11","2,964.00","1,872.95",297000,"79,15,37,935.30",25745
01-Oct-19,EQ,"2,690.00","2,720.00","2,644.90","2,702.25","2,697.20","2,689.35","2,684.62","2,964.00","1,872.95",972020,"2,60,95,01,619.85",37692
30-Sep-19,EQ,"2,734.00","2,742.55","2,690.40","2,730.80","2,700.15","2,702.25","2,704.59","2,964.00","1,872.95",549806,"1,48,70,00,535.70",29674
27-Sep-19,EQ,"2,782.00","2,786.00","2,720.50","2,774.85","2,732.60","2,730.80","2,759.06","2,964.00","1,872.95",468966,"1,29,39,03,529.40",28921
26-Sep-19,EQ,"2,790.00","2,795.90","2,742.95","2,773.35","2,770.00","2,774.85","2,772.54","2,964.00","1,872.95",504812,"1,39,96,09,260.85",32749
25-Sep-19,EQ,"2,750.15","2,784.00","2,750.15","2,785.25","2,784.00","2,773.35","2,766.29","2,964.00","1,872.95",491430,"1,35,94,38,362.75",24345
24-Sep-19,EQ,"2,766.70","2,845.00","2,715.00","2,767.25","2,782.70","2,785.25","2,801.69","2,964.00","1,872.95",679650,"1,90,41,65,287.55",45457
23-Sep-19,EQ,"2,840.00","2,840.00","2,701.00","2,837.80","2,725.80","2,767.25","2,741.74","2,964.00","1,872.95",929038,"2,54,71,77,366.80",68724
20-Sep-19,EQ,"2,738.00","2,862.00","2,711.05","2,732.55","2,840.05","2,837.80","2,791.31","2,964.00","1,872.95",766105,"2,13,84,36,666.00",45646
19-Sep-19,EQ,"2,740.10","2,748.20","2,708.65","2,743.65","2,722.20","2,732.55","2,724.42","2,964.00","1,872.95",463919,"1,26,39,08,527.40",26247
18-Sep-19,EQ,"2,739.80","2,761.95","2,715.15","2,738.05","2,737.00","2,743.65","2,742.90","2,964.00","1,872.95",364302,"99,92,45,074.45",23246
